participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P93254,HD,P93254,HD,0,11,2,0,62.80519095827379,63.248914646243044,83.625,-0.09999999403953552,1,59,988,0,3
P93254,HD,P93254,HD,0,12,3,0,62.80519095827379,57.692168127931836,83.625,-0.09999999403953552,1,59,1047,0,3
P93254,HD,P93254,HD,0,13,4,0,62.80519095827379,72.33608431048175,83.625,-0.09999999403953552,1,59,1106,0,3
P93254,HD,P93254,HD,0,14,5,0,62.80519095827379,64.96622158714366,83.25000000000001,0,0,60,1166,0,3
P93254,HD,P93254,HD,0,0,1,0,175.14517628587782,178.8965760192821,83.25000000000001,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,1,2,0,175.14517628587782,173.05101161726938,83.25000000000001,-0.09999999403953552,1,0,1166,0,4
P93254,HD,P93254,HD,0,2,3,0,175.14517628587782,172.19019299200608,82.875,0,0,0,1166,0,4
P93254,HD,P93254,HD,0,3,4,0,175.14517628587782,174.84997807573217,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,4,5,0,175.14517628587782,171.43570688794637,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,5,6,0,175.14517628587782,175.07712128023357,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,6,7,0,175.14517628587782,173.63259435002323,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,7,8,0,175.14517628587782,175.9349570461109,82.875,-0.10000002384185791,1,0,1166,0,4
P93254,HD,P93254,HD,0,8,9,0,175.14517628587782,181.42523557770542,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,9,0,1,189.19430824337826,188.69916865503868,82.875,-0.09999999403953552,1,0,1166,0,4
P93254,HD,P93254,HD,0,10,1,0,189.19430824337826,186.16571934301726,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,11,2,0,189.19430824337826,184.9511358736329,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,12,3,0,189.19430824337826,190.45149865580132,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,13,4,0,189.19430824337826,196.94028808341315,82.875,0,1,0,1166,0,4
P93254,HD,P93254,HD,0,14,5,0,189.19430824337826,190.92721220454962,82.875,-0.09999999403953552,1,0,1166,0,4
P93254,HD,P93254,HD,0,0,1,0,136.44944087136537,141.0648444250271,82.875,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,1,2,0,136.44944087136537,146.15483796637545,82.875,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,2,3,0,136.44944087136537,126.08351357650295,82.875,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,3,4,0,136.44944087136537,131.4538896424997,82.875,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,4,5,0,136.44944087136537,149.50679448164922,82.875,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,5,6,0,136.44944087136537,136.94426843719722,83.25000000000001,0,0,0,1166,0,5
P93254,HD,P93254,HD,0,6,7,0,136.44944087136537,135.19934219064922,83.25000000000001,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,7,8,0,136.44944087136537,137.15058155377974,83.25000000000001,-0.09999999403953552,1,0,1166,0,5
P93254,HD,P93254,HD,0,8,9,0,136.44944087136537,136.1355474404883,83.25000000000001,-0.09999999403953552,1,0,1166,0,5
P93254,HD,P93254,HD,0,9,10,0,136.44944087136537,127.36142350338804,83.25000000000001,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,10,11,0,136.44944087136537,149.02499216240713,83.25000000000001,0,1,0,1166,0,5
P93254,HD,P93254,HD,0,11,0,1,58.97832611529264,76.65601469512706,83.25000000000001,-0.09999999403953552,1,52,1218,0,5
P93254,HD,P93254,HD,0,12,1,0,58.97832611529264,44.48282799844704,83.25000000000001,-0.10000002384185791,1,52,1270,0,5
P93254,HD,P93254,HD,0,13,2,0,58.97832611529264,55.248251286404695,83.25000000000001,0,1,52,1322,0,5
P93254,HD,P93254,HD,0,14,3,0,58.97832611529264,59.28017994280888,83.25000000000001,0,1,52,1374,0,5
P93254,HD,P93254,HD,0,15,4,0,58.97832611529264,51.43224549587525,83.25000000000001,-0.19999998807907104,1,52,1426,0,5
P93254,HD,P93254,HD,0,16,5,0,58.97832611529264,56.80382191088422,83.25000000000001,-0.10000002384185791,1,52,1478,0,5
P93254,HD,P93254,HD,0,17,6,0,58.97832611529264,67.05462689713947,83.25000000000001,-0.10000002384185791,1,52,1530,0,5
P93254,HD,P93254,HD,0,18,7,0,58.97832611529264,60.43448473103447,83.25000000000001,-0.10000002384185791,1,52,1582,0,5
P93254,HD,P93254,HD,0,19,8,0,58.97832611529264,57.079334432714674,83.25000000000001,-0.09999999403953552,1,52,1634,0,5
P93254,HD,P93254,HD,0,0,1,0,293.54050050023943,300,275.25,-0.09999999403953552,0,64,1698,0,
P93254,HD,P93254,HD,0,1,2,0,293.54050050023943,297.9345764698974,297.375,-0.10000002384185791,0,93,1791,0,
P93254,HD,P93254,HD,0,2,3,0,293.54050050023943,300,297.375,-0.09999999403953552,1,93,1884,0,
P93254,HD,P93254,HD,0,3,4,0,293.54050050023943,277.45315172945874,277.125,-0.09999999403953552,0,68,1952,0,
P93254,HD,P93254,HD,0,4,5,0,293.54050050023943,292.66873733452314,277.125,-0.19999998807907104,1,68,2020,0,
P93254,HD,P93254,HD,0,5,6,0,293.54050050023943,300,277.125,-0.09999999403953552,1,68,2088,0,
P93254,HD,P93254,HD,0,6,7,0,293.54050050023943,300,277.125,-0.09999999403953552,1,68,2156,0,
P93254,HD,P93254,HD,0,7,8,0,293.54050050023943,300,297.75,0,0,92,2248,0,
P93254,HD,P93254,HD,0,8,9,0,293.54050050023943,300,297,-0.10000002384185791,0,94,2342,0,
P93254,HD,P93254,HD,0,9,0,1,300,300,297,0,1,94,2436,0,
P93254,HD,P93254,HD,0,10,1,0,300,297.5925836544933,297,-0.09999999403953552,1,94,2530,0,
P93254,HD,P93254,HD,0,11,2,0,300,300,297,0,1,94,2624,0,
P93254,HD,P93254,HD,0,12,3,0,300,292.74885052578685,294.75,-0.09999999403953552,0,90,2714,0,
P93254,HD,P93254,HD,0,13,4,0,300,300,294.75,-0.09999999403953552,1,90,2804,0,
P93254,HD,P93254,HD,0,14,5,0,300,300,294.75,-0.09999999403953552,1,90,2894,0,
P93254,HD,P93254,HD,0,15,6,0,300,300,294.75,-0.20000001788139343,1,90,2984,0,
P93254,HD,P93254,HD,0,16,7,0,300,300,294.75,-0.19999998807907104,1,90,3074,0,
P93254,HD,P93254,HD,0,17,8,0,300,300,294.75,0,1,90,3164,0,
P93254,HD,P93254,HD,0,18,9,0,300,300,294.75,-0.09999999403953552,1,90,3254,0,
P93254,HD,P93254,HD,0,19,0,1,300,295.09510478288536,294.75,-0.09999999403953552,1,90,3344,0,
P93254,HD,P93254,HD,0,20,1,0,300,291.87205989573926,294.75,-0.09999999403953552,1,90,3434,0,
P93254,HD,P93254,HD,0,21,2,0,300,298.780739327635,294.75,-0.09999999403953552,1,90,3524,0,
P93254,HD,P93254,HD,0,22,3,0,300,300,294.75,-0.09999999403953552,1,90,3614,0,
P93254,HD,P93254,HD,0,23,4,0,300,300,294.75,-0.10000002384185791,1,90,3704,0,
P93254,HD,P93254,HD,0,24,5,0,300,298.5298363906726,294.75,-0.09999999403953552,1,90,3794,0,
P93254,HD,P93254,HD,0,25,6,0,300,295.89960190658707,294.75,-0.09999999403953552,1,90,3884,0,
P93254,HD,P93254,HD,0,26,7,0,300,289.91960566205034,294.75,-0.20000001788139343,1,90,3974,0,
P93254,HD,P93254,HD,0,27,8,0,300,300,294.75,-0.20000001788139343,1,90,4064,0,
P93254,HD,P93254,HD,0,28,9,0,300,300,294.75,-0.09999999403953552,1,90,4154,0,
P93254,HD,P93254,HD,0,29,0,1,295.57658783031,297.73669469938534,294.75,-0.09999999403953552,1,99,4253,0,
P93254,HD,P93254,HD,0,30,1,0,295.57658783031,288.93924543690787,294.75,-0.09999999403953552,1,99,4352,0,
P93254,HD,P93254,HD,0,31,2,0,295.57658783031,296.1588732642847,294.75,-0.09999999403953552,1,99,4451,0,
P93254,HD,P93254,HD,0,32,3,0,295.57658783031,293.9963092754707,294.75,-0.09999999403953552,1,99,4550,0,
P93254,HD,P93254,HD,0,33,4,0,295.57658783031,288.2179705725728,294.75,-0.09999999403953552,1,99,4649,0,
P93254,HD,P93254,HD,0,34,5,0,295.57658783031,289.6802631286213,294.75,-0.09999999403953552,1,99,4748,0,
P93254,HD,P93254,HD,0,35,6,0,295.57658783031,297.4031169395389,294.75,-0.09999999403953552,1,99,4847,0,
P93254,HD,P93254,HD,0,36,7,0,295.57658783031,300,294.75,-0.10000002384185791,1,99,4946,0,
P93254,HD,P93254,HD,0,37,8,0,295.57658783031,299.8319763501794,294.75,-0.10000002384185791,1,99,5045,0,
P93254,HD,P93254,HD,0,38,9,0,295.57658783031,298.0754010782099,294.75,0,1,99,5144,0,
P93254,HD,P93254,HD,0,39,10,0,295.57658783031,290.5647953208641,294.75,-0.09999999403953552,1,99,5243,0,
P93254,HD,P93254,HD,0,40,0,1,270.8970757419873,275.3360282272674,294.75,-0.09999999403953552,1,53,5296,0,
P93254,HD,P93254,HD,0,41,1,0,270.8970757419873,277.3797802820652,275.625,0,0,91,5387,0,
P93254,HD,P93254,HD,0,42,2,0,270.8970757419873,280.8245137973342,275.625,0,1,91,5478,0,
P93254,HD,P93254,HD,0,43,3,0,270.8970757419873,278.20995844099576,275.625,-0.09999999403953552,1,91,5569,0,
P93254,HD,P93254,HD,0,44,4,0,270.8970757419873,267.1418251515876,275.625,-0.20000001788139343,1,91,5660,0,
P93254,HD,P93254,HD,0,45,5,0,270.8970757419873,264.43855071493874,275.625,-0.09999999403953552,1,91,5751,0,
P93254,HD,P93254,HD,0,46,6,0,270.8970757419873,268.128878961039,275.625,-0.10000002384185791,1,91,5842,0,
P93254,HD,P93254,HD,0,47,7,0,270.8970757419873,265.3582582747026,275.625,-0.09999999403953552,1,91,5933,0,
P93254,HD,P93254,HD,0,48,8,0,270.8970757419873,274.5262566763879,275.625,-0.20000001788139343,1,91,6024,0,
P93254,HD,P93254,HD,0,49,9,0,270.8970757419873,260.87487828021085,275.625,-0.09999999403953552,1,91,6115,0,
P93254,HD,P93254,HD,0,50,0,1,284.8313893604624,297.86103290002035,275.625,-0.09999999403953552,1,82,6197,0,
P93254,HD,P93254,HD,0,51,1,0,284.8313893604624,294.68448925990003,275.625,-0.19999998807907104,1,82,6279,0,
P93254,HD,P93254,HD,0,52,2,0,284.8313893604624,299.5617090686153,275.625,0,1,82,6361,0,
P93254,HD,P93254,HD,0,53,3,0,284.8313893604624,286.53925012981443,275.625,-0.09999999403953552,1,82,6443,0,
P93254,HD,P93254,HD,0,54,4,0,284.8313893604624,273.0350934587504,275.625,-0.09999999403953552,1,82,6525,0,
P93254,HD,P93254,HD,0,55,5,0,284.8313893604624,279.1670858867654,275.625,-0.09999999403953552,1,82,6607,0,
P93254,HD,P93254,HD,0,56,6,0,284.8313893604624,289.394765529444,275.625,-0.20000001788139343,1,82,6689,0,
P93254,HD,P93254,HD,0,57,7,0,284.8313893604624,299.717625149321,275.625,-0.09999999403953552,1,82,6771,0,
P93254,HD,P93254,HD,0,58,8,0,284.8313893604624,299.3343184197471,275.625,-0.19999998807907104,1,82,6853,0,
P93254,HD,P93254,HD,0,59,9,0,284.8313893604624,282.28732609072216,276,-0.09999999403953552,0,83,6936,0,
P93254,HD,P93254,HD,0,60,10,0,284.8313893604624,283.04790874592226,276,-0.19999998807907104,1,83,7019,0,
P93254,HD,P93254,HD,0,61,0,1,282.8980511873032,280.57564381987453,276,-0.09999999403953552,1,87,7106,0,
P93254,HD,P93254,HD,0,62,1,0,282.8980511873032,280.38028414576263,276,-0.09999999403953552,1,87,7193,0,
P93254,HD,P93254,HD,0,63,2,0,282.8980511873032,266.6519905746104,276,0,1,87,7280,0,
P93254,HD,P93254,HD,0,64,3,0,282.8980511873032,278.3800793167277,283.875,0,0,99,7379,0,
P93254,HD,P93254,HD,0,65,4,0,282.8980511873032,279.91640352368756,283.875,-0.19999998807907104,1,99,7478,0,
P93254,HD,P93254,HD,0,66,5,0,282.8980511873032,284.5505324728019,283.875,-0.20000001788139343,1,99,7577,0,
P93254,HD,P93254,HD,0,67,6,0,282.8980511873032,279.862976327271,283.875,0,1,99,7676,0,
P93254,HD,P93254,HD,0,68,7,0,282.8980511873032,294.93418112299344,283.875,-0.09999999403953552,1,99,7775,0,
P93254,HD,P93254,HD,0,69,8,0,282.8980511873032,289.6159580257254,283.875,-0.19999998807907104,1,99,7874,0,
P93254,HD,P93254,HD,0,70,9,0,282.8980511873032,282.15531568431607,283.875,-0.19999998807907104,1,99,7973,0,
P93254,HD,P93254,HD,0,71,10,0,282.8980511873032,291.3671930636491,283.875,-0.19999998807907104,1,99,8072,0,
P93254,HD,P93254,HD,0,72,11,0,282.8980511873032,288.97318668524315,283.875,-0.09999999403953552,1,99,8171,0,
