participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P89618,HD,P89618,HD,0,13,4,0,189.19430824337826,196.94028808341315,189.74999999999997,0,0,99,4765,0,4
P89618,HD,P89618,HD,0,14,5,0,189.19430824337826,190.92721220454962,190.125,-0.10000002384185791,0,99,4864,0,4
P89618,HD,P89618,HD,0,0,1,0,136.44944087136537,141.0648444250271,136.875,-0.20000001788139343,0,100,4964,0,5
P89618,HD,P89618,HD,0,1,2,0,136.44944087136537,146.15483796637545,135.75,-0.09999999403953552,0,99,5063,0,5
P89618,HD,P89618,HD,0,2,3,0,136.44944087136537,126.08351357650295,134.25,0,0,96,5159,0,5
P89618,HD,P89618,HD,0,3,4,0,136.44944087136537,131.4538896424997,134.25,-0.19999998807907104,1,96,5255,0,5
P89618,HD,P89618,HD,0,4,5,0,136.44944087136537,149.50679448164922,137.25,-0.09999999403953552,0,99,5354,0,5
P89618,HD,P89618,HD,0,5,6,0,136.44944087136537,136.94426843719722,135.375,-0.09999999403953552,0,98,5452,0,5
P89618,HD,P89618,HD,0,6,7,0,136.44944087136537,135.19934219064922,135.75,0,0,99,5551,0,5
P89618,HD,P89618,HD,0,7,8,0,136.44944087136537,137.15058155377974,137.25,-0.09999999403953552,0,99,5650,0,5
P89618,HD,P89618,HD,0,8,9,0,136.44944087136537,136.1355474404883,135.375,-0.19999998807907104,0,98,5748,0,5
P89618,HD,P89618,HD,0,9,10,0,136.44944087136537,127.36142350338804,129.75,0,0,87,5835,0,5
P89618,HD,P89618,HD,0,10,11,0,136.44944087136537,149.02499216240713,136.875,-0.09999999403953552,0,100,5935,0,5
P89618,HD,P89618,HD,0,11,0,1,58.97832611529264,76.65601469512706,59.25,0,0,100,6035,0,5
P89618,HD,P89618,HD,0,12,1,0,58.97832611529264,44.48282799844704,58.125,-0.09999999403953552,0,99,6134,0,5
P89618,HD,P89618,HD,0,13,2,0,58.97832611529264,55.248251286404695,60,-0.10000002384185791,0,98,6232,0,5
P89618,HD,P89618,HD,0,14,3,0,58.97832611529264,59.28017994280888,59.625,-0.20000001788139343,0,99,6331,0,5
P89618,HD,P89618,HD,0,15,4,0,58.97832611529264,51.43224549587525,57.375,-0.09999999403953552,0,97,6428,0,5
P89618,HD,P89618,HD,0,16,5,0,58.97832611529264,56.80382191088422,58.125,-0.10000002384185791,0,99,6527,0,5
P89618,HD,P89618,HD,0,17,6,0,58.97832611529264,67.05462689713947,61.49999999999999,-0.4000000059604645,0,95,6622,0,5
P89618,HD,P89618,HD,0,18,7,0,58.97832611529264,60.43448473103447,60,-0.20000001788139343,0,98,6720,0,5
P89618,HD,P89618,HD,0,19,8,0,58.97832611529264,57.079334432714674,57,-0.09999999403953552,0,97,6817,0,5
P89618,HD,P89618,HD,0,0,1,0,293.54050050023943,300,297,-0.09999999403953552,0,94,6911,0,
P89618,HD,P89618,HD,0,1,2,0,293.54050050023943,297.9345764698974,292.875,0,0,99,7010,0,
P89618,HD,P89618,HD,0,2,3,0,293.54050050023943,300,295.5,-0.19999998807907104,0,97,7107,0,
P89618,HD,P89618,HD,0,3,4,0,293.54050050023943,277.45315172945874,286.875,-0.09999999403953552,0,87,7194,0,
P89618,HD,P89618,HD,0,4,5,0,293.54050050023943,292.66873733452314,286.125,0,0,86,7280,0,
P89618,HD,P89618,HD,0,5,6,0,293.54050050023943,300,290.625,-0.09999999403953552,0,95,7375,0,
P89618,HD,P89618,HD,0,6,7,0,293.54050050023943,300,292.5,-0.09999999403953552,0,98,7473,0,
P89618,HD,P89618,HD,0,7,8,0,293.54050050023943,300,294,-0.09999999403953552,0,100,7573,0,
P89618,HD,P89618,HD,0,8,9,0,293.54050050023943,300,294.375,0,0,99,7672,0,
P89618,HD,P89618,HD,0,9,0,1,300,300,294.375,-0.09999999403953552,1,89,7761,0,
P89618,HD,P89618,HD,0,10,1,0,300,297.5925836544933,294,-0.09999999403953552,0,88,7849,0,
P89618,HD,P89618,HD,0,11,2,0,300,300,295.5,-0.19999998807907104,0,91,7940,0,
P89618,HD,P89618,HD,0,12,3,0,300,292.74885052578685,294.375,-0.19999998807907104,0,89,8029,0,
P89618,HD,P89618,HD,0,13,4,0,300,300,293.25,-0.09999999403953552,0,87,8116,0,
P89618,HD,P89618,HD,0,14,5,0,300,300,291.75,0,0,84,8200,0,
P89618,HD,P89618,HD,0,15,6,0,300,300,291.75,-0.20000001788139343,1,84,8284,0,
P89618,HD,P89618,HD,0,16,7,0,300,300,292.875,-0.19999998807907104,0,86,8370,0,
P89618,HD,P89618,HD,0,17,8,0,300,300,293.625,0,0,88,8458,0,
P89618,HD,P89618,HD,0,18,9,0,300,300,293.25,0,0,87,8545,0,
P89618,HD,P89618,HD,0,19,0,1,300,295.09510478288536,294.75,-0.09999999403953552,0,90,8635,0,
P89618,HD,P89618,HD,0,20,1,0,300,291.87205989573926,294.75,-0.10000002384185791,1,90,8725,0,
P89618,HD,P89618,HD,0,21,2,0,300,298.780739327635,294.75,-0.09999999403953552,1,90,8815,0,
P89618,HD,P89618,HD,0,22,3,0,300,300,294.375,-0.09999999403953552,0,89,8904,0,
P89618,HD,P89618,HD,0,23,4,0,300,300,294.375,-0.09999999403953552,1,89,8993,0,
P89618,HD,P89618,HD,0,24,5,0,300,298.5298363906726,294.375,0,1,89,9082,0,
P89618,HD,P89618,HD,0,25,6,0,300,295.89960190658707,294.375,-0.09999999403953552,1,89,9171,0,
P89618,HD,P89618,HD,0,26,7,0,300,289.91960566205034,294.375,-0.19999998807907104,1,89,9260,0,
P89618,HD,P89618,HD,0,27,8,0,300,300,294.375,0,1,89,9349,0,
P89618,HD,P89618,HD,0,28,9,0,300,300,294.375,0,1,89,9438,0,
P89618,HD,P89618,HD,0,29,0,1,295.57658783031,297.73669469938534,294.375,0,1,98,9536,0,
P89618,HD,P89618,HD,0,30,1,0,295.57658783031,288.93924543690787,294,-0.09999999403953552,0,97,9633,0,
P89618,HD,P89618,HD,0,31,2,0,295.57658783031,296.1588732642847,293.625,0,0,97,9730,0,
P89618,HD,P89618,HD,0,32,3,0,295.57658783031,293.9963092754707,293.625,-0.09999999403953552,1,97,9827,0,
P89618,HD,P89618,HD,0,33,4,0,295.57658783031,288.2179705725728,293.625,-0.09999999403953552,1,97,9924,0,
P89618,HD,P89618,HD,0,34,5,0,295.57658783031,289.6802631286213,293.625,0,1,97,10021,0,
P89618,HD,P89618,HD,0,35,6,0,295.57658783031,297.4031169395389,293.625,0,1,97,10118,0,
P89618,HD,P89618,HD,0,36,7,0,295.57658783031,300,293.625,-0.09999999403953552,1,97,10215,0,
P89618,HD,P89618,HD,0,37,8,0,295.57658783031,299.8319763501794,293.625,-0.09999999403953552,1,97,10312,0,
P89618,HD,P89618,HD,0,38,9,0,295.57658783031,298.0754010782099,293.625,0,1,97,10409,0,
P89618,HD,P89618,HD,0,39,10,0,295.57658783031,290.5647953208641,293.625,-0.19999998807907104,1,97,10506,0,
P89618,HD,P89618,HD,0,40,0,1,270.8970757419873,275.3360282272674,293.625,-0.09999999403953552,1,55,10561,0,
P89618,HD,P89618,HD,0,41,1,0,270.8970757419873,277.3797802820652,293.625,0,1,55,10616,0,
P89618,HD,P89618,HD,0,42,2,0,270.8970757419873,280.8245137973342,293.625,0,1,55,10671,0,
P89618,HD,P89618,HD,0,43,3,0,270.8970757419873,278.20995844099576,282.375,-0.09999999403953552,0,78,10749,0,
P89618,HD,P89618,HD,0,44,4,0,270.8970757419873,267.1418251515876,268.875,-0.20000001788139343,0,96,10845,0,
P89618,HD,P89618,HD,0,45,5,0,270.8970757419873,264.43855071493874,264.375,0,0,87,10932,0,
P89618,HD,P89618,HD,0,46,6,0,270.8970757419873,268.128878961039,266.25,-0.19999998807907104,0,91,11023,0,
P89618,HD,P89618,HD,0,47,7,0,270.8970757419873,265.3582582747026,262.125,-0.20000001788139343,0,83,11106,0,
P89618,HD,P89618,HD,0,48,8,0,270.8970757419873,274.5262566763879,276,-0.20000001788139343,0,90,11196,0,
P89618,HD,P89618,HD,0,49,9,0,270.8970757419873,260.87487828021085,261,-0.09999999403953552,0,81,11277,0,
P89618,HD,P89618,HD,0,50,0,1,284.8313893604624,297.86103290002035,294.75,0,0,81,11358,0,
P89618,HD,P89618,HD,0,51,1,0,284.8313893604624,294.68448925990003,286.875,-0.19999998807907104,0,96,11454,0,
P89618,HD,P89618,HD,0,52,2,0,284.8313893604624,299.5617090686153,291.375,-0.09999999403953552,0,87,11541,0,
P89618,HD,P89618,HD,0,53,3,0,284.8313893604624,286.53925012981443,291.375,0,1,87,11628,0,
P89618,HD,P89618,HD,0,54,4,0,284.8313893604624,273.0350934587504,279,-0.09999999403953552,0,89,11717,0,
P89618,HD,P89618,HD,0,55,5,0,284.8313893604624,279.1670858867654,282.75,0,0,96,11813,0,
P89618,HD,P89618,HD,0,56,6,0,284.8313893604624,289.394765529444,283.875,-0.09999999403953552,0,99,11912,0,
P89618,HD,P89618,HD,0,57,7,0,284.8313893604624,299.717625149321,285.75,-0.09999999403953552,0,99,12011,0,
P89618,HD,P89618,HD,0,58,8,0,284.8313893604624,299.3343184197471,285.375,-0.09999999403953552,0,99,12110,0,
P89618,HD,P89618,HD,0,59,9,0,284.8313893604624,282.28732609072216,286.125,-0.09999999403953552,0,98,12208,0,
P89618,HD,P89618,HD,0,60,10,0,284.8313893604624,283.04790874592226,290.25,-0.09999999403953552,0,90,12298,0,
P89618,HD,P89618,HD,0,61,0,1,282.8980511873032,280.57564381987453,290.25,-0.20000001788139343,1,86,12384,0,
P89618,HD,P89618,HD,0,62,1,0,282.8980511873032,280.38028414576263,289.125,-0.09999999403953552,0,88,12472,0,
P89618,HD,P89618,HD,0,63,2,0,282.8980511873032,266.6519905746104,277.125,-0.09999999403953552,0,89,12561,0,
P89618,HD,P89618,HD,0,64,3,0,282.8980511873032,278.3800793167277,282,0,0,99,12660,0,
P89618,HD,P89618,HD,0,65,4,0,282.8980511873032,279.91640352368756,280.875,-0.09999999403953552,0,96,12756,0,
P89618,HD,P89618,HD,0,66,5,0,282.8980511873032,284.5505324728019,279,0,0,93,12849,0,
P89618,HD,P89618,HD,0,67,6,0,282.8980511873032,279.862976327271,279.75,-0.19999998807907104,0,94,12943,0,
P89618,HD,P89618,HD,0,68,7,0,282.8980511873032,294.93418112299344,281.25,-0.09999999403953552,0,97,13040,0,
P89618,HD,P89618,HD,0,69,8,0,282.8980511873032,289.6159580257254,281.25,0,1,97,13137,0,
P89618,HD,P89618,HD,0,70,9,0,282.8980511873032,282.15531568431607,281.25,-0.09999999403953552,1,97,13234,0,
P89618,HD,P89618,HD,0,71,10,0,282.8980511873032,291.3671930636491,281.25,-0.09999999403953552,1,97,13331,0,
P89618,HD,P89618,HD,0,72,11,0,282.8980511873032,288.97318668524315,281.25,-0.09999999403953552,1,97,13428,0,
P89618,HD,P89618,HD,0,73,0,1,246.3533399062906,257.8614492932779,261.75,-0.19999998807907104,0,70,13498,0,
P89618,HD,P89618,HD,0,74,1,0,246.3533399062906,250.0161850065728,254.25,-0.09999999403953552,0,85,13583,0,
P89618,HD,P89618,HD,0,75,2,0,246.3533399062906,249.18788904655023,254.25,-0.20000001788139343,1,85,13668,0,
P89618,HD,P89618,HD,0,76,3,0,246.3533399062906,259.4759554160468,254.25,-0.19999998807907104,1,85,13753,0,
P89618,HD,P89618,HD,0,77,4,0,246.3533399062906,236.3026253395065,241.50000000000003,0,0,91,13844,0,
P89618,HD,P89618,HD,0,78,5,0,246.3533399062906,243.87372397234694,238.5,-0.09999999403953552,0,85,13929,0,
P89618,HD,P89618,HD,0,79,6,0,246.3533399062906,250.87040838828,241.125,0,0,90,14019,0,
P89618,HD,P89618,HD,0,80,7,0,246.3533399062906,239.40546456249626,236.25,-0.09999999403953552,0,80,14099,0,
P89618,HD,P89618,HD,0,81,8,0,246.3533399062906,248.50227556199454,236.25,-0.20000001788139343,1,80,14179,0,
P89618,HD,P89618,HD,0,82,9,0,246.3533399062906,258.2600939181476,252.75,-0.09999999403953552,0,88,14267,0,
P89618,HD,P89618,HD,0,83,10,0,246.3533399062906,248.2734377257346,247.125,-0.09999999403953552,0,99,14366,0,
P89618,HD,P89618,HD,0,84,0,1,218.78251822314002,225.45984484730107,228.375,-0.19999998807907104,0,81,14447,0,
P89618,HD,P89618,HD,0,85,1,0,218.78251822314002,231.68879171738683,231,-0.19999998807907104,0,76,14523,0,
P89618,HD,P89618,HD,0,86,2,0,218.78251822314002,217.23562482230386,220.5,-0.09999999403953552,0,97,14620,0,
P89618,HD,P89618,HD,0,87,3,0,218.78251822314002,204.36627168209455,206.25,-0.10000002384185791,0,75,14695,0,
P89618,HD,P89618,HD,0,88,4,0,218.78251822314002,200.86775394367538,200.625,-0.09999999403953552,0,64,14759,0,
P89618,HD,P89618,HD,0,89,5,0,218.78251822314002,230.6994796064537,231.75,-0.09999999403953552,0,75,14834,0,
P89618,HD,P89618,HD,0,90,6,0,218.78251822314002,218.50031416830458,218.25,-0.09999999403953552,0,99,14933,0,
P89618,HD,P89618,HD,0,91,7,0,218.78251822314002,218.7573406377938,218.25,-0.19999998807907104,1,99,15032,0,
P89618,HD,P89618,HD,0,92,8,0,218.78251822314002,212.76324630193412,214.5,-0.09999999403953552,0,92,15124,0,
P89618,HD,P89618,HD,0,93,9,0,218.78251822314002,216.25527899919962,214.5,-0.10000002384185791,1,92,15216,0,
P89618,HD,P89618,HD,0,94,0,1,215.37983027736303,210.60730535443867,214.5,-0.09999999403953552,1,99,15315,0,
P89618,HD,P89618,HD,0,95,1,0,215.37983027736303,202.9681681342077,214.5,-0.09999999403953552,1,99,15414,0,
P89618,HD,P89618,HD,0,96,2,0,215.37983027736303,203.04431755070019,214.5,-0.10000002384185791,1,99,15513,0,
P89618,HD,P89618,HD,0,97,3,0,215.37983027736303,216.14114933547472,214.5,-0.19999998807907104,1,99,15612,0,
P89618,HD,P89618,HD,0,98,4,0,215.37983027736303,210.99024124378607,214.5,-0.20000001788139343,1,99,15711,0,
P89618,HD,P89618,HD,0,99,5,0,215.37983027736303,213.44938615660294,214.5,-0.10000002384185791,1,99,15810,0,
P89618,HD,P89618,HD,0,100,6,0,215.37983027736303,217.20960809082408,212.625,-0.10000002384185791,0,95,15905,0,
P89618,HD,P89618,HD,0,101,7,0,215.37983027736303,213.76238466884593,212.625,-0.20000001788139343,1,95,16000,0,
P89618,HD,P89618,HD,0,102,8,0,215.37983027736303,220.8252738180766,212.625,0,1,95,16095,0,
P89618,HD,P89618,HD,0,103,9,0,215.37983027736303,223.53742925196093,212.625,-0.19999998807907104,1,95,16190,0,
P89618,HD,P89618,HD,0,104,10,0,215.37983027736303,202.7924195272528,211.5,-0.09999999403953552,0,93,16283,0,
P89618,HD,P89618,HD,0,105,11,0,215.37983027736303,232.01266134972371,226.5,-0.19999998807907104,0,78,16361,0,
P89618,HD,P89618,HD,0,106,0,1,142.66128225636618,136.5817943684537,142.875,-0.09999999403953552,0,100,16461,0,
P89618,HD,P89618,HD,0,107,1,0,142.66128225636618,136.27499253674625,134.25,-0.20000001788139343,0,84,16545,0,
P89618,HD,P89618,HD,0,108,2,0,142.66128225636618,139.2922385049067,131.625,-0.09999999403953552,0,78,16623,0,
P89618,HD,P89618,HD,0,109,3,0,142.66128225636618,153.9811720756252,154.5,-0.09999999403953552,0,77,16700,0,
P89618,HD,P89618,HD,0,110,4,0,142.66128225636618,134.12797347559066,136.5,-0.09999999403953552,0,88,16788,0,
P89618,HD,P89618,HD,0,111,5,0,142.66128225636618,148.99341829728672,145.125,-0.10000002384185791,0,96,16884,0,
P89618,HD,P89618,HD,0,112,6,0,142.66128225636618,143.1591843902165,138.375,-0.09999999403953552,0,92,16976,0,
P89618,HD,P89618,HD,0,113,7,0,142.66128225636618,129.2419605222777,134.25,-0.09999999403953552,0,84,17060,0,
P89618,HD,P89618,HD,0,114,8,0,142.66128225636618,139.05624994641528,140.25,-0.09999999403953552,0,96,17156,0,
P89618,HD,P89618,HD,0,115,9,0,142.66128225636618,144.24044971761134,144.375,-0.09999999403953552,0,97,17253,0,
P89618,HD,P89618,HD,0,116,0,1,123.77380506685228,126.57530808172977,128.25,-0.10000002384185791,0,92,17345,0,
P89618,HD,P89618,HD,0,117,1,0,123.77380506685228,107.69074738240796,111,0,0,75,17420,0,
P89618,HD,P89618,HD,0,118,2,0,123.77380506685228,114.69179452811385,111.75,-0.19999998807907104,0,76,17496,0,
P89618,HD,P89618,HD,0,119,3,0,123.77380506685228,129.54272603649162,122.24999999999999,-0.10000002384185791,0,97,17593,0,
P89618,HD,P89618,HD,0,120,4,0,123.77380506685228,120.39043201749573,122.24999999999999,0,1,97,17690,0,
P89618,HD,P89618,HD,0,121,0,1,80.56902104914973,74.9289943018028,79.875,-0.09999999403953552,0,99,17789,0,
P89618,HD,P89618,HD,0,122,1,0,80.56902104914973,80.6231550816854,79.875,-0.09999999403953552,1,99,17888,0,
P89618,HD,P89618,HD,0,123,2,0,80.56902104914973,84.9097996343651,83.625,-0.09999999403953552,0,94,17982,0,
P89618,HD,P89618,HD,0,124,3,0,80.56902104914973,75.02658780068072,78,-0.09999999403953552,0,95,18077,0,
P89618,HD,P89618,HD,0,125,4,0,80.56902104914973,64.59239216175884,65.25,-0.09999999403953552,0,70,18147,0,
P89618,HD,P89618,HD,0,126,5,0,80.56902104914973,71.00226459449453,72.75,-0.09999999403953552,0,85,18232,0,
P89618,HD,P89618,HD,0,127,6,0,80.56902104914973,72.72200834888244,70.125,-0.19999998807907104,0,80,18312,0,
P89618,HD,P89618,HD,0,128,7,0,80.56902104914973,69.48966677764616,77.25,-0.20000001788139343,0,94,18406,0,
P89618,HD,P89618,HD,0,129,8,0,80.56902104914973,91.90176052602867,88.125,-0.09999999403953552,0,85,18491,0,
P89618,HD,P89618,HD,0,130,9,0,80.56902104914973,88.2119572550279,88.125,0,1,85,18576,0,
P89618,HD,P89618,HD,0,131,0,1,86.93376355594981,76.30526722071126,88.125,-0.10000002384185791,1,98,18674,0,
P89618,HD,P89618,HD,0,132,1,0,86.93376355594981,96.72198437746866,88.125,-0.09999999403953552,1,98,18772,0,
P89618,HD,P89618,HD,0,133,2,0,86.93376355594981,97.77261623980418,88.125,0,1,98,18870,0,
P89618,HD,P89618,HD,0,134,3,0,86.93376355594981,86.17181080576816,88.125,-0.09999999403953552,1,98,18968,0,
P89618,HD,P89618,HD,0,135,4,0,86.93376355594981,100.50011830484767,88.125,-0.09999999403953552,1,98,19066,0,
P89618,HD,P89618,HD,0,136,5,0,86.93376355594981,85.07250418060231,88.125,-0.10000002384185791,1,98,19164,0,
P89618,HD,P89618,HD,0,137,6,0,86.93376355594981,94.55274082133315,88.125,-0.09999999403953552,1,98,19262,0,
P89618,HD,P89618,HD,0,138,0,1,63.20989400049051,71.07425790544357,76.12499999999999,-0.09999999403953552,0,75,19337,0,
P89618,HD,P89618,HD,0,139,1,0,63.20989400049051,57.54905002388838,67.875,-0.09999999403953552,0,91,19428,0,
P89618,HD,P89618,HD,0,140,2,0,63.20989400049051,65.83600915599128,67.875,-0.09999999403953552,1,91,19519,0,
P89618,HD,P89618,HD,0,141,3,0,63.20989400049051,52.43818633180577,64.125,-0.09999999403953552,0,99,19618,0,
P89618,HD,P89618,HD,0,142,4,0,63.20989400049051,50.59148110390484,63.75,-0.09999999403953552,0,99,19717,0,
P89618,HD,P89618,HD,0,143,5,0,63.20989400049051,56.14424016698291,63.375,-0.10000002384185791,0,100,19817,0,
P89618,HD,P89618,HD,0,144,6,0,63.20989400049051,58.07052994109985,63.375,-0.09999999403953552,1,100,19917,0,
P89618,HD,P89618,HD,0,145,7,0,63.20989400049051,54.97399382632444,63,-0.19999998807907104,0,100,20017,0,
P89618,HD,P89618,HD,0,146,8,0,63.20989400049051,57.179023612114555,62.625,-0.09999999403953552,0,99,20116,0,
P89618,HD,P89618,HD,0,147,9,0,63.20989400049051,55.405520127010845,59.25,-0.09999999403953552,0,93,20209,0,
P89618,HD,P89618,HD,0,148,0,1,90.72792047902192,95.62083056893783,96.75,-0.09999999403953552,0,88,20297,0,
P89618,HD,P89618,HD,0,149,1,0,90.72792047902192,83.9618664771029,93.75,-0.09999999403953552,0,94,20391,0,
P89618,HD,P89618,HD,0,150,2,0,90.72792047902192,81.31649863250298,90.75,-0.09999999403953552,0,100,20491,0,
P89618,HD,P89618,HD,0,151,3,0,90.72792047902192,87.01686711404136,82.875,-0.09999999403953552,0,85,20576,0,
P89618,HD,P89618,HD,0,152,4,0,90.72792047902192,93.71972703771004,83.25000000000001,-0.09999999403953552,0,86,20662,0,
P89618,HD,P89618,HD,0,153,5,0,90.72792047902192,83.51735145989542,87,-0.20000001788139343,0,93,20755,0,
P89618,HD,P89618,HD,0,154,6,0,90.72792047902192,89.25447179035253,87,-0.19999998807907104,1,93,20848,0,
P89618,HD,P89618,HD,0,155,7,0,90.72792047902192,100.54064480229242,89.625,-0.09999999403953552,0,98,20946,0,
P89618,HD,P89618,HD,0,156,8,0,90.72792047902192,78.5794310842592,88.875,-0.09999999403953552,0,97,21043,0,
P89618,HD,P89618,HD,0,157,9,0,90.72792047902192,87.72679248571205,88.125,-0.09999999403953552,0,95,21138,0,
P89618,HD,P89618,HD,0,158,0,1,76.96033970301016,76.8879285712487,86.625,0,0,81,21219,0,
P89618,HD,P89618,HD,0,159,1,0,76.96033970301016,90.04490270162094,85.125,-0.19999998807907104,0,84,21303,0,
P89618,HD,P89618,HD,0,160,2,0,76.96033970301016,73.00658836680445,82.125,-0.19999998807907104,0,90,21393,0,
P89618,HD,P89618,HD,0,161,3,0,76.96033970301016,78.92155739131351,82.125,-0.09999999403953552,1,90,21483,0,
