participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P61945,HI,P61945,HI,0,0,0,1,0.09123906524232694,0.008857502279916218,20.850002288818356,-0.19999998807907104,0,59,59,0,1
P61945,HI,P61945,HI,0,1,1,0,0.09123906524232694,2.115702735661806,10.72500228881836,-0.10000002384185791,0,79,138,0,1
P61945,HI,P61945,HI,0,2,2,0,0.09123906524232694,0,3.9750022888183594,-0.19999998807907104,0,93,231,0,1
P61945,HI,P61945,HI,0,3,3,0,0.09123906524232694,14.861276740108664,11.85000228881836,-0.19999998807907104,0,77,308,0,1
P61945,HI,P61945,HI,0,4,0,1,13.710031661884534,11.735021005116517,11.85000228881836,-0.20000001788139343,1,97,405,0,1
P61945,HI,P61945,HI,0,5,1,0,13.710031661884534,31.461180086127207,25.350002288818356,-0.19999998807907104,0,77,482,0,1
P61945,HI,P61945,HI,0,6,2,0,13.710031661884534,12.103412626420285,23.85000228881836,0,0,80,562,0,1
P61945,HI,P61945,HI,0,7,3,0,13.710031661884534,8.870112760884343,20.475002288818363,-0.09999999403953552,0,87,649,0,1
P61945,HI,P61945,HI,0,8,4,0,13.710031661884534,17.59342497480138,20.475002288818363,-0.19999998807907104,1,87,736,0,1
P61945,HI,P61945,HI,0,9,5,0,13.710031661884534,2.1370946587860065,11.10000228881836,-0.09999999403953552,0,95,831,0,1
P61945,HI,P61945,HI,0,0,1,0,255.80578402150422,238.18412322496667,255.60000228881836,-0.09999999403953552,0,100,931,0,2
P61945,HI,P61945,HI,0,1,2,0,255.80578402150422,251.08133333118445,255.60000228881836,-0.20000001788139343,1,100,1031,0,2
P61945,HI,P61945,HI,0,2,3,0,255.80578402150422,270.31228191941085,255.60000228881836,-0.10000002384185791,1,100,1131,0,2
P61945,HI,P61945,HI,0,3,0,1,268.80417692464226,269.7637511384901,255.60000228881836,0,1,74,1205,0,2
P61945,HI,P61945,HI,0,4,1,0,268.80417692464226,272.2383043480072,255.60000228881836,0,1,74,1279,0,2
P61945,HI,P61945,HI,0,5,2,0,268.80417692464226,260.16197323569105,255.60000228881836,0,1,74,1353,0,2
P61945,HI,P61945,HI,0,6,3,0,268.80417692464226,275.1637273933789,255.60000228881836,0,1,74,1427,0,2
P61945,HI,P61945,HI,0,7,4,0,268.80417692464226,273.99012294632473,255.60000228881836,-0.10000002384185791,1,74,1501,0,2
P61945,HI,P61945,HI,0,8,5,0,268.80417692464226,273.64242402458973,255.60000228881836,-0.09999999403953552,1,74,1575,0,2
P61945,HI,P61945,HI,0,9,6,0,268.80417692464226,274.9888854392434,255.60000228881836,-0.09999999403953552,1,74,1649,0,2
P61945,HI,P61945,HI,0,0,1,0,132.82149019651115,132.38131282633594,132.22500228881836,-0.09999999403953552,0,99,1748,0,3
