participantID,condition,pid,condition,block_idx,trial_idx,tau_true,change_flag,s_t,x_t,click_x,rt_ms,repeated_click_flag,points_awarded,score_total_at_checkpoint,show_past_dots_flag,tutorial_phase
P33828,HI,P33828,HI,0,22,16,0,51.90413941062372,57.07299705015063,53.25,-0.09999999403953552,1,98,8779,0,
P33828,HI,P33828,HI,0,23,17,0,51.90413941062372,48.009773632098074,54.375,-0.09999999403953552,0,96,8875,0,
P33828,HI,P33828,HI,0,24,18,0,51.90413941062372,49.53664007643556,49.5,-0.20000001788139343,0,96,8971,0,
P33828,HI,P33828,HI,0,25,19,0,51.90413941062372,52.313698948180466,55.125,-0.09999999403953552,0,94,9065,0,
P33828,HI,P33828,HI,0,26,20,0,51.90413941062372,54.974173471039364,55.125,-0.09999999403953552,1,94,9159,0,
P33828,HI,P33828,HI,0,27,21,0,51.90413941062372,56.70239304880694,55.125,-0.09999999403953552,1,94,9253,0,
P33828,HI,P33828,HI,0,28,22,0,51.90413941062372,51.13835892021543,51.00000000000001,-0.09999999403953552,0,99,9352,0,
P33828,HI,P33828,HI,0,29,23,0,51.90413941062372,34.32068993913135,35.625,-0.09999999403953552,0,68,9420,0,
P33828,HI,P33828,HI,0,30,24,0,51.90413941062372,38.246428474668484,38.625,-0.19999998807907104,0,74,9494,0,
P33828,HI,P33828,HI,0,31,25,0,51.90413941062372,41.31069519253086,43.125,-0.19999998807907104,0,83,9577,0,
P33828,HI,P33828,HI,0,32,26,0,51.90413941062372,53.44694108672227,54.75,-0.20000001788139343,0,95,9672,0,
P33828,HI,P33828,HI,0,33,27,0,51.90413941062372,43.97045880370494,48.75,-0.10000002384185791,0,94,9766,0,
P33828,HI,P33828,HI,0,34,28,0,51.90413941062372,57.97597504146511,60.37500000000001,-0.10000002384185791,0,84,9850,0,
P33828,HI,P33828,HI,0,35,29,0,51.90413941062372,42.77590900548509,43.125,-0.19999998807907104,0,83,9933,0,
P33828,HI,P33828,HI,0,36,30,0,51.90413941062372,53.26569185240539,51.37500000000001,-0.20000001788139343,0,99,10032,0,
P33828,HI,P33828,HI,0,37,31,0,51.90413941062372,48.26902342589939,51.37500000000001,-0.09999999403953552,1,99,10131,0,
P33828,HI,P33828,HI,0,38,32,0,51.90413941062372,52.148365970210584,51.37500000000001,-0.20000001788139343,1,99,10230,0,
P33828,HI,P33828,HI,0,39,33,0,51.90413941062372,53.47889860023703,51.37500000000001,-0.09999999403953552,1,99,10329,0,
P33828,HI,P33828,HI,0,40,34,0,51.90413941062372,48.56857862269868,51.37500000000001,-0.10000002384185791,1,99,10428,0,
P33828,HI,P33828,HI,0,41,35,0,51.90413941062372,43.703689597960015,42.00000000000001,-0.09999999403953552,0,81,10509,0,
P33828,HI,P33828,HI,0,42,36,0,51.90413941062372,42.764593424068885,44.25,-0.19999998807907104,0,85,10594,0,
P33828,HI,P33828,HI,0,43,37,0,51.90413941062372,49.133506690389524,48.75,-0.19999998807907104,0,94,10688,0,
P33828,HI,P33828,HI,0,44,38,0,51.90413941062372,39.38376670113857,42.37499999999999,-0.09999999403953552,0,81,10769,0,
P33828,HI,P33828,HI,0,45,39,0,51.90413941062372,44.65528963108944,42.37499999999999,-0.09999999403953552,1,81,10850,0,
P33828,HI,P33828,HI,0,46,40,0,51.90413941062372,47.03791364781013,49.125,-0.10000002384185791,0,95,10945,0,
P33828,HI,P33828,HI,0,47,41,0,51.90413941062372,62.638998500231025,61.12499999999999,-0.09999999403953552,0,82,11027,0,
P33828,HI,P33828,HI,0,48,42,0,51.90413941062372,61.47006329787757,61.12499999999999,-0.09999999403953552,1,82,11109,0,
P33828,HI,P33828,HI,0,49,43,0,51.90413941062372,43.22586630194097,42.74999999999999,-0.10000002384185791,0,82,11191,0,
P33828,HI,P33828,HI,0,50,44,0,51.90413941062372,54.21264714126252,54,-0.09999999403953552,0,96,11287,0,
P33828,HI,P33828,HI,0,51,45,0,51.90413941062372,40.92903734878222,43.875,-0.19999998807907104,0,84,11371,0,
P33828,HI,P33828,HI,0,52,46,0,51.90413941062372,42.324808476514626,43.875,0,1,84,11455,0,
P33828,HI,P33828,HI,0,53,47,0,51.90413941062372,52.29277651363091,51.74999999999999,-0.09999999403953552,0,100,11555,0,
P33828,HI,P33828,HI,0,54,48,0,51.90413941062372,55.9592515786674,56.625,0,0,91,11646,0,
P33828,HI,P33828,HI,0,55,49,0,51.90413941062372,60.786073580781725,58.875,-0.09999999403953552,0,87,11733,0,
P33828,HI,P33828,HI,0,56,50,0,51.90413941062372,50.45818230091737,53.625,-0.19999998807907104,0,97,11830,0,
P33828,HI,P33828,HI,0,57,51,0,51.90413941062372,38.560005527172535,42.00000000000001,-0.20000001788139343,0,81,11911,0,
P33828,HI,P33828,HI,0,58,52,0,51.90413941062372,48.7275630456,46.125,-0.20000001788139343,0,89,12000,0,
P33828,HI,P33828,HI,0,59,53,0,51.90413941062372,44.62594702410151,48.75,-0.20000001788139343,0,94,12094,0,
P33828,HI,P33828,HI,0,60,54,0,51.90413941062372,61.11996438553249,60.37500000000001,-0.09999999403953552,0,84,12178,0,
P33828,HI,P33828,HI,0,61,55,0,51.90413941062372,51.3259322860868,53.625,-0.10000002384185791,0,97,12275,0,
